title,reviewer,travel_root,text,flight_type,rating,travel_date,reviewed_Date,Legroom_rating,Seat comfort_rating,In-flight Entertainment,Customer service,Value for money,Cleanliness,Check-in and boarding,Food and Beverage
Flight rom Delhi to Jodhpur,anil19542016,New Delhi - Jodhpur,staff is polite. Special counter for baggage drop. Good space for leg. seats are comfortable. Quality of snacks serve is average,Domestic,2.0,November 2017,4 December 2017,4.0,4.0,N/A,3.0,3.0,3.0,4.0,2.0
"Rumors are past, Back to business",bhav28,Ranchi - Kolkata (Calcutta),"Was a bit scared and since its been like forever that Air India has been termed as never on time ... I was shocked and happy to see that my flight took of on time and landed before time...
Happy with its service and with the competitive price i was offered the ticket ... It was very good",Domestic,4.0,November 2017,4 December 2017,3.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0
Domestic stalwart,Dirk W,Mumbai - Jamnagar,"For a short domestic flight in India, the most important issue is reliability ; if the flight departs on time and there are no major problems along the way, the job is done. Air India has not yet disappointed me.",Domestic,2.0,November 2017,4 December 2017,3.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0
"We were wary to travel by Air India, until we did. It was a truly good experience.",Yeskay,Dubai - Kochi (Cochin),"We had out doubts from a travel many years ago with Air India. We had an opportunity a couple of weeks ago to travel with them again. We were unsure but decided to give it a try. And boy were we pleasantly shocked!
The check-in at the airport was smooth & quick. We have two special needs children and the airline was compassionate to their needs and supported us in whatever way they could.
The in-flight beverages and meals were good. 

We felt the seating location provided, due to our need with the children, could have been more roomy but I would not let this eclipse the overall wonderful experience.

Baggage delivery was relatively quick. Air India have really done well for themselves, if I may, on this one travel with them. I hope they keep this up.",International,4.0,November 2017,4 December 2017,3.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0
Never Ever Again,Animalis,Melbourne - New Delhi,Wow cant be leave on a 9 hour flight how filthy the bathrooms became as the flight progressed on complaining to a flight attendant i was advised this could not be helped as it was there custom to stand on the toilet and squat. It is a shame they do not clean them on a regular basis i refuse to fly with them ever again,International,3.0,August 2017,4 December 2017,2.0,3.0,3.0,1.0,4.0,1.0,3.0,3.0
Mel - Delhi great - plane was trashed!,Richard B,Melbourne - New Delhi,"The direct Melb - Delhi flight saved a lot of time and was a cost effective option.  The aircraft was a dreamliner - nice plane, good setup and comfortable - even in economy.  The downside for me was the way the other passangers treated the aircraft and the toilets!  By mid flight there was water 1cm deep in the bathrooms, paper everywhere and people trowing food and rubbish on the floor!",International,3.0,October 2017,4 December 2017,4.0,4.0,5.0,3.0,4.0,1.0,5.0,3.0
flight was delayed,drsureshchhatwani,Nagpur - Ahmedabad,"initially it was declared delay of 30 min--but actually was delayed for about 2 hrs.
so had to literallyrush to catch the connecting flight from mumbai to ahmedabad.
any way air india had made the flight to wait for their passengers.",Domestic,4.0,November 2017,4 December 2017,4.0,4.0,3.0,4.0,3.0,4.0,4.0,N/A
BEST SERVICE ON AIR,aspraha,Kolkata (Calcutta) - Agartala,"it is one of best air liner under public undertaking , the serve the best in terms timing security & hospitality",Domestic,5.0,November 2017,4 December 2017,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0
air India is good to go to India,CLBPARIS251,Paris - New Delhi,"Air India is a good company to use to go from France to India; the tickets are really cheaper than Air France, the flight timing is very good, less disturbance for jet lag, more space in economy class for legs, seats are reclining more than on Air France for exemple; in business class, the seat can be completely put like a bed which is not the case on Air France; the bad points are the food, very bad quality in both economy and business, service is medium, less good than ai France, but still decent; so overall for the price value it's a good company to use from France to India;",International,1.0,November 2017,4 December 2017,4.0,4.0,3.0,3.0,4.0,4.0,4.0,1.0
"Comfortable, excellent food.",Gin B,London - Colombo,"I enjoyed flying with Air India, as the inflight meals were so delicious. The seating was comfortable, so I was able to relax and sleep during the flight.  Air India has a good choice of inflight entertainment on offer, with up-to-date films, both Hollywood and Bollywood.  The flight attendants were friendly and efficient, and there were no problems.",International,4.0,November 2017,4 December 2017,5.0,4.0,5.0,5.0,4.0,5.0,4.0,N/A
To India,Gjertrud W,Copenhagen - Goa,"We flew from Copenhagen in a brand new airplane.  Lots of legroom and very good choice of movies and TV series that shortened the flight.  We had ordered our ticket separately and, consequently had seats in different locations on the plane.  The staff was very helpful in arranging for us to be able to sit together during the flight.  Food and service was also very good.  No complaints from these 2 travelers.",International,4.0,October 2017,4 December 2017,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0
Heathrow to New York at good time to access airport by public transport,norfolkandchance2016,London - New York City,"Dreamliner, quiet and seemed to ride bumps smoothly. Short queue at check-in, return night-flight quite empty, had 3 seats to myself.",International,4.0,March 2017,4 December 2017,4.0,3.0,3.0,4.0,4.0,3.0,5.0,4.0
VERY GOOD FLIGHT FOR A REASONABLE PRICE,Amit DUTTA,Paris - New Delhi,"Recently we (myself and my wife) traveled from Paris to India by Air India. We found this flight was very good for a reasonable price. The aircraft was quite good (Dreamliner) with comfortable leg space and other arrangements. In flight entertainment was good, with good drinks and tasty Indian foods. The flight was quite in time. We liked the flight and recommend it to others visiting India.",International,5.0,November 2017,4 December 2017,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0
Never fails to disappoint,Atanu_Maulik,Yangon (Rangoon) - Kolkata (Calcutta),"I can't remember a case where I have flown Air India and everything has gone smoothly. Frequent gate changes, flight delays, delays in baggage delivery, rough baggage handling, surly flight crews, unprofessional behaviour by the staff, bad food.... the list goes on. And on. This flight was no exception. The flight was delayed by more than an hour. Which is a lot considering the entire flights lasts one and half hours. Unfortunately, most of my travels are government funded so I am forced to fly this airline. Eagerly waiting for the day when Air India is privatised. So that I won't have to go through this torment again.",Asia,2.0,December 2017,4 December 2017,5.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0
A trip to Tirupati,Kasturi V,New Delhi - Tirupati,Good experience. The flight was on time. The meals were good. The puliyodarai and laddu served from Tirupati to Hyderabad was cold.  They could have been served hot.,Domestic,4.0,September 2017,4 December 2017,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
Very good flight,David S,Birmingham - New Delhi,"On both legs it was a 787 800 very comfortable quiet and on time, the aircraft was clean, meal service average but then in economy it is always average. Excellent entertainmentIn short a good flight, cheaper than BA would use them again.",International,4.0,November 2017,4 December 2017,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Good Service but needs to improve,Abhishek T,Kolkata (Calcutta) - New Delhi,Seats needed urgent cleaning which wasn't done properly. Due to the late arrival of the flight the airline staff didn't had time to clean in proper moment. Food was upto mark but still needs to be upto Higher Standards.,Domestic,3.0,November 2017,4 December 2017,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0
Very good value for the money,JMGMCTL,New Delhi - Mumbai,"Not overated as Air France, but personnel is much more pleasant, smelling and happy to serve. Great Airlines, for a better comfort than Air France, it is now my preferred airlines between my home in Delhi and my home in Paris.",Domestic,3.0,December 2017,4 December 2017,4.0,4.0,2.0,4.0,5.0,4.0,5.0,3.0
Unreliable,afzale,Goa - Mumbai,They claimed there was a medical emergency on flight that was on the way to Goa which had to return to Mumbai which was ultimately proven to be false. Many a passengers including ourselves missed our connecting flights out of Mumbai because of the 4 hour delay. The saddest thing was both in Goa & Mumbai there were no managers with enough teeth to be able to make decisions or to pass them effectively.,Domestic,3.0,November 2017,4 December 2017,3.0,3.0,1.0,4.0,1.0,3.0,5.0,3.0
"On time, pleasant flight.",Violet M,Birmingham - New Delhi,"The plane was clean and the flight attendants were very friendly, attentive and professional. The flight was on time and very pleasant. The in-flight entertainment choice was very good, too. Surprisingly, the vegan food was nice. I was also pleased with the luggage allowance for economy class. The overhead lockers were big. All in all, great service.",International,4.0,October 2017,4 December 2017,3.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0
Better than expected,LilianBakersfield,London - Newark,"We booked Air India because it was the cheapest option available to us. Having read some awful reviews we were a little wary of our journey. 
We needn’t have been. The only problem we came across was the insistence of Air India to show proof of our ESTA’s before we could check in. We’ve never had to do this before and it caused a large crowd of people trying to find proof on their phones. It did cause a fair amount of panic amongst several of us. No where in all the booking details advised that this would be necessary. 
The flight was good and comfortable. The main meal was lovely - if you like curry. The other smaller meals weren’t that nice but edible (ish). No communication at all from the flight deck and the cabin crew were a bit surly. 
Boarding and disembarking was from the forward door only which is a pain if you’re sat in the back.
Luggage allowance was great.  
All in all, well worth what we paid and I would certainly fly Air India again.",International,5.0,November 2017,4 December 2017,4.0,4.0,4.0,3.0,5.0,N/A,N/A,N/A
No other options,MSGK7,London - Amritsar,"Very average airline was very surprise with newer aircraft 787 dream liner seats were broken no one bother to care about it.TV screen not working helpful flight attendant mange to fix it after 5 requests toilets were dirty food was ok, If I have other option avoid this flight altogether",International,3.0,October 2017,4 December 2017,4.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0
Excellent Customer Service and Food Quality,Nibir786,New Delhi - Dibrugarh,I took my flight from New Delhi to Dibrugarh. I had a connecting flight via Kolkata and the Service Received from Air India is awesome. Food Quality was also Excellent.,Domestic,5.0,August 2017,4 December 2017,5.0,5.0,1.0,5.0,3.0,5.0,5.0,5.0
Prompt service,inasharma,Birmingham - New Delhi,"Service is prompt, staff is polite but does not go the extra mile. Variety of entertainment to choose from, leg room is OK in economy class, carriers are clean",International,4.0,August 2017,4 December 2017,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
Don't expect a perfect flight,CJL6,London - New Delhi,"Plane four hours late leaving. No explanation or apology. Food vouchers supplied did not cover the cost of a basic meal (breakfast). Plane badly maintained. No headphones. Asked for headphones and they did not work. Asked for more headphones and they had the wrong plug to fit the socket. Gave up. Route map not working on the screen. Slow onboard service. Verbally asked for aisle seat by phoning the airline before travel (electronic seat selection does not seem to work) but got window seat. Worst long haul journey I have ever been on.
Coming back my wife had sprained her ankle while on holiday. She asked for an aisle seat but there were none remaining. Staff not very helpful and offered no alternative. Asked person sitting on aisle seat if she would move but she would not. Uncomfortable journey home because forced to sit in middle seat. Otherwise flight better than outward flight (only half an hour late and things worked on the plane). 
One internal flight (Delhi to Bagdogra) was generally OK.",International,3.0,November 2017,4 December 2017,4.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0
A very pleasant experience - having never flown with Air India before I was not sure how it would be - was great,Peter R,London - Sydney,"With a long couple of flights ahead of us we wanted to hopefully enjoy the experience. We were not disappointed and even though the stopover at Delhi was longer than anticipated  - the Air Force were practicing for Barack Obama's visit!! - the lounge was comfortable and the shopping experience satisfactory. 

I recommend the massage in the terminal - fantastic. We had an overnight stopover at Delhi and had a room booked in the on-airport hotel and we had a massage prior to going to bed - perfect. Very comfortable.

Return flight was on time and the onboard experience was very good indeed",International,5.0,January 2017,4 December 2017,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0
good ambiance and u can international airport lounges,Annu B,New Delhi - Mumbai,"very good,good space,good entertaiment,good food,good seat,less noisy,smooth take off and landing,,,",Domestic,5.0,October 2017,4 December 2017,4.0,5.0,5.0,3.0,5.0,3.0,3.0,5.0
Convenient but not the test,Mayankaurora,New Delhi - Washington DC,"Flew Air India internationally after 15 years. Choice was purely due to convenience since they are the only airline offering a direct service to DC from Delhi, time was convenient as well. Drink selection below average, food barely edible and cleanliness levels questionable. Entertainmen5 system was not wirk8n* 9n m6 sweat, movie selection l8mited and headphones were awful. Cabin crew was disinterested.

Choose it if convenience is your main criteria.",International,3.0,November 2017,4 December 2017,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
From start to finish the flight was awful with badly behaved passengers and crew not able to resolve the situation,vicki l,Amritsar - London,"Dreadful service, squashed seats and disruptive passengers.  Just the worst flight of our lives.  Despite booking in together we were allocated seats a long way away from each other and we could see pairs of seats available as the doors were being closed. Had to ask someone to move so that we could sit together on this very long flight. Flight staff hopeless.",International,2.0,January 2017,4 December 2017,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0
Convience,302Rks,Birmingham - Amritsar,It is very convenient to fly from Birmingham to Amritsar but it stops in Delhi for 2 hours. It would be better if it flew directly to Amritsar as it would save a lot of time as it flies over Amritsar. Majority of people are for Amritsar not Delhi so I don't understand why Air India does not fly directly to Amritsar. Otherwise flight service is good.,International,4.0,October 2017,4 December 2017,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phew! Ok.,Maureen M,Goa - Mumbai,"Despite horror stories heard on my travels, including a passenger being offered a piece of string for a broken seat belt!, this flight was fine and well organised for transfers.",Domestic,4.0,November 2017,4 December 2017,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Good experience flight,Venkat,Copenhagen - New Delhi,I travelled from copenhagen to Delhi on AI320 . Flight was fully occupied not even single seat empty.. timing and service was good. But inflight entertainment was not so good. We can’t even see map view( internal server connection problems). Very small seats .. need to pay extra if we choose extra leg seats. Very noisy aircraft. Specially if you travel with infants not recommended this flight,International,5.0,November 2017,4 December 2017,5.0,3.0,3.0,5.0,5.0,N/A,N/A,N/A
No Indian Summer !,Professor_David_60,Birmingham - New Delhi,"Always an experience flying Air India. Delays setting off from UK and on return from India. Plane was a fantastic 777 and very smooth plane to travel in. However on both outward and return my seat wouldn't recline so I had to rest bolt upright with little sleep possible. I thought I would use the entertainment consul built into the seat but again it was broken on both flights. Certain games worked on the way out, but the flight map was broken both ways. Staff were friendly, but the delays experienced are beyond the pale. The passengers were generally friendly and nice people to mix with, but for both flights my booked seat was occupied when I boarded the plane, making  scrambles for luggage and seats comedy moments. Laughable but seems to be the norm. On the way back my checked luggage took ages to arrive on the belt and I nearly missed my last train due to all the delays. You have to smile, otherwise you might cry.",International,3.0,November 2017,4 December 2017,3.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0
"Cheaper tickets, plenty luggage allowance and a very nice staff",Berliner,New Delhi - Frankfurt,"I have read a lot of bad things about AI for years before i finally get a chance to experience it and honestly i was a little worried. But the final verdict is that all those reviews are exaggerated and focused towards bad things.
The staff was very nice and helpful. I saw the air hostess helping the elderly and kids with enthusiasm. The meal was ok but serving was very low and i spent most of the journey feeling hungry. The flight was on time and since the craft was new, it was interesting to check all the features. Overall it was a good experience.",International,3.0,February 2017,4 December 2017,5.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0
Delay,Sorguh,London - Kolkata (Calcutta),"London to Kolkata via Delhi.  Flight to Delhi on time. Comfortable cabin and seats, very average food, and service, very limited Hollywood movie list.  Delhi lounge rather tired and noisy with very average food and pigeons flying in and out. Connecting flight was rescheduled 2 hours later for “operational reasons” less than 24hrs before leaving London, and was further delayed because of “loading problems” in Delhi meaning an arrival in Kolkata nearly 6 hours later than the purchased flight schedule.  In flight service good on connecting flight.  Locals smiled sympathetically with no surprise on hearing all this. A lesson expensively learned.",International,3.0,November 2017,4 December 2017,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Internal flight,ralphbull51,New Delhi - Amritsar,"A short flight, the service was very good and the crew were very nice. The flight was on time leaving and on time arriving at our destination.",Domestic,4.0,November 2017,4 December 2017,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Disastrous experience,TilakSen2014,London - Kathmandu,"Never again! Delayed at Heathrow due to technical issues, but no information and help provided during the 2-and-a-half hour delay before actual take-off. 15 phone calls to airline only rarely answered. And useless and very rude staff didn’t know anything about the delay when I managed the get through, leave alone provide an indication of what was likely to happen next. Despite being told luggage would be checked through to final destination and forced to transfer overnight items to hand luggage, found, on arrival in Delhi that all luggage had to be collected. That took another two utterly exhausting hours. Disgusting airline and outrageously bad staff. Husband director of air logistics firm had warned there was serious issues that resulted in his CEO warning him that Air India was to be avoided.",International,2.0,December 2017,4 December 2017,3.0,2.0,1.0,1.0,2.0,N/A,N/A,N/A
The overall experience was good,krishna r,London - New Delhi,The journey was comfortable since we did not face amy problem in baggage check-in and at collecting point. The seats should have more space to stretch the legs. The food is ok. Ofcourse there is always room to improve.,International,4.0,September 2017,4 December 2017,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0
Cheap and average,Kristof L,Jaipur - New Delhi,"This was a very short (35 minutes) flight from Jaipur to Delhi. We had a 30 minute delay for no known reason as the inbound flight arrived on-time. The aircraft itself was very old, the seats not looking very clean. As we only paid 29 EUR for the flight, I have nothing to complain but compared to Indigo Airlines (offering similar prices), Air India is way behind quality and efficiency.",Domestic,3.0,November 2017,4 December 2017,3.0,3.0,N/A,4.0,5.0,3.0,3.0,3.0
AIR INDIA,Deepusgeorge,Chennai (Madras) - Thiruvananthapuram (Trivandrum),Your Lucky If It Starts On Time And Reaches On Time. Service Is Ok. Rates Are Low. Snacks are given on domestic flights. not so great.,Domestic,3.0,November 2017,4 December 2017,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0
Impressed,hsinghi,New Delhi - Madrid,"Air India in the past have always been sloppy and their service inadequate. I was in two minds before booking with Air India for a 9hour long flight. 

But I will have to change my opinion about Air India, the economy seats had ample leg room, the food served was delicious, check-in was smooth and easy, the aircraft neat and tidy but yes the cabin crew needs to be a bit more courteous and polite especially the lady assisting on my aisle. 

But on the whole I was very impressed by the flight.",International,5.0,December 2017,4 December 2017,5.0,4.0,3.0,2.0,5.0,N/A,N/A,N/A
Good flight,13it,Kolkata (Calcutta) - Hyderabad,"I have traveled a number of times on this route. On time performance needs to improve as connecting flights sometimes arrive late.

Other than that everything is fine, easy check in, good crew, food and in flight magazine is also fine. Baggage handling by air India ground crew was also better than other airlines.",Domestic,4.0,October 2017,4 December 2017,4.0,4.0,4.0,4.0,4.0,N/A,N/A,N/A
It was a nice experience flying in Boeing 787 Dreamliner,ArnabChakraborty_1,Kolkata (Calcutta) - New Delhi,Overall nice experience travelling in the Dreamliner. The wide-body aircraft was neat and clean with standard Air India on-board service. The only hiccup which is faced by us fellow travelers was the PUNCTUALITY. As I was travelling for business purpose I got severely delayed for my plans.,Domestic,3.0,August 2017,4 December 2017,4.0,4.0,5.0,4.0,4.0,5.0,2.0,3.0
Family holiday,Mitasha G,New Delhi - Mumbai,"I took the air India flight in August from Delhi to Mumbai for a family holiday. The flight was not as comfortable, firstly AC was not working and when we told the crew members about it, it became freezing.
The food was awesome and quality was excellent. The flight landed timely.",Domestic,5.0,N/A,4 December 2017,3.0,3.0,5.0,4.0,5.0,N/A,N/A,N/A
The longest flight I ever took for a short distance,Patrick R,Mumbai - Goa,"The flight was supposed to take off at 2110 hrs, but ultimately took off at 0015 hrs the next day. We boarded the aircraft at around 2215 hrs and had a long wait inside, almost for another 30 minutes. Unfortunately, a passenger developed a medical condition and the flight had to be taken back to the boarding bay for a doctor to examine the passenger. One cannot fault the airline for this, bu the least they could have done was kept other passengers well informed of the timelines in this incremental delay. They even served just a snail sandwich and a tetra pack juice. so passengers were left with this much to eat right from 2000 hrs - the reporting time, till we landed at 0115 hrs!",Domestic,2.0,November 2017,4 December 2017,4.0,4.0,N/A,2.0,3.0,2.0,4.0,2.0
Non-stop flight between Sydney and Delhi,Charu H,Sydney - New Delhi,It is the best airline to fly from Australia to India in the shortest possible time. You can start experiencing little India inside the aeroplane with the Indian curries being served in the meals. Staff are courteous and willing to help.,International,4.0,December 2017,3 December 2017,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Friendly, great food and comfortable despite old aircraft",MandeepSuperTramp,New Delhi - Chicago,"Took this direct flight from Delhi to Chicago during a business trip. Contrary to the perception, the staff was very friendly and accommodating. They were even supportive enough to let me go and pick my bag which I had forgotten at the security check in just before the boarding gate was about to be closed.Food was excellent and toilets were kept clean throughout the journey. The leg space was amazing as in case of all Air India flights. The only downside was the visible cracks on the seats because of the age of the aircraft. We landed dot on time and had a wonderful sleep during the entire journey.",International,5.0,November 2017,3 December 2017,5.0,5.0,3.0,4.0,5.0,4.0,4.0,5.0
DELHI TO NEW YORK direct flight AI 301,Neeraj B,New Delhi - New York City,"SUPERB flight experience ,AIR INDIA gives some additional benefits as compared to other airlines :

1) more luggage weight allowed . .
2) food included in ticket price.
3)combination of young and senior staff which handles every situation calmly and quickly.",International,5.0,August 2017,3 December 2017,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Pleasantly surprised to find service that was at par with the industry's best,Srivatsa M,Bengaluru - New Delhi,"I took a Bangalore-Delhi flight on Dec 2nd, 2017. While I regularly fly Air India, I don't expect very high service, and often do not get it too. I mainly travel because it is convenient, not very expensive (especially their international flights) and the food is almost always very good.

The Dec 2nd flight I took had excellent in-flight attendants who were very professional, responsive and pleasant right through the flight.

One of them immediately attended to one of my requests even as he ushered in people who were still boarding.
Apart from this, the attendants were generally very prompt and patient with the service (Air India attendants, especially on the international flights, in general do not have a good reputation for customer service).

It was great to see that the AI 507 staff on Dec 2nd presented a very professional image of the airline.

Whats more, the flight take off and landing timings were right on target, making it very easy for me to take my connecting flight to Japan, where the transit time was just a little over an hour.",Domestic,4.0,December 2017,3 December 2017,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0
Good Airline,Ashok H,Guwahati - New Delhi,Flight started late.There was ample legroom.Food served was hot and tastful.Flight attendants were good in behaviour.,Domestic,4.0,November 2017,3 December 2017,4.0,3.0,N/A,4.0,4.0,3.0,4.0,4.0
Good and tasty food on the flight,Stefan L,Stockholm - Goa,"Hii all
We visit Agonda in south Goa for two weeks and stayed at Dunhill Resort
The flight went from Stockholm to Dehli and then to Goa   
 
Br / Stefan and Anna-Carin",International,5.0,November 2017,3 December 2017,3.0,3.0,4.0,5.0,5.0,4.0,4.0,5.0
The Maharaja Serves!!!,Jobsun J,Bengaluru - New Delhi,Have been on quite few airlines recently and at last got to know that nothing can beat our own national carrier. And they served light refreshments on the flight free.,Domestic,5.0,July 2017,3 December 2017,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Good service,AnjanManda,Hyderabad - New Delhi,"Though picked flight for low fare,ended up with pleasant trip.Ambience and service was good.free meal was tasty.Bonus was they allowed check in baggage 25 kg. (mostly it is 15 Kgs in other carriers).Next time I will first look for air India for travel.",Domestic,4.0,November 2017,3 December 2017,4.0,4.0,4.0,4.0,N/A,N/A,N/A,N/A
Kolkata to Bhubaneshwar,Abhay K,Kolkata (Calcutta) - Bhubaneswar,It was really a great journey with Air India.. Punctual and well maintained flight with low in cost.,Domestic,2.0,November 2017,3 December 2017,4.0,5.0,N/A,5.0,5.0,5.0,5.0,2.0
A quiet flight despite rough weather,Royjo63,Kochi (Cochin) - Chennai (Madras),"Despite inclement weather the skill of the pilot helped us land without anything to write home about. Frankly did not realise that the weather was bad outside. The service was mediocre, but the staff put their best foot forward despite shortcomings in spoken English.",Domestic,3.0,December 2017,3 December 2017,4.0,4.0,1.0,3.0,3.0,4.0,4.0,3.0
Terrible,amitagg,New Delhi - Goa,"Ground staff is really mess, they don't know how to server their passengers. Which queue is related to which kind of check-in. Don't trust on their wordings, please cross-check the right queue during check-in otherwise your flight could be missed.
Their departure was late by 1 hour but the baggage check-in team was creating the situation that flight is just flying and you are late.",Domestic,4.0,November 2017,3 December 2017,4.0,3.0,1.0,3.0,3.0,3.0,1.0,4.0
Overall an enjoyable flight from Bhuvneshwar to Bangalore,purabi2016,Bhubaneswar - Bengaluru,"Overall an enjoyable flight ..timely ; good refreshments ( at cost)  , good service, no extra frills .  Check -in process was easy, comfortable and hassle-free.   Flight attendants were smiling and courteous . We had yummy refreshments ( at cost though) .  Legroom is quite small ..so  its okay for smaller duration flights .Will recommend  this economy class flight to all",Domestic,4.0,November 2017,3 December 2017,2.0,3.0,2.0,4.0,4.0,3.0,5.0,4.0
Only option from Bhavnagar,Bhumish21,Bhavnagar - Mumbai,"The overall experience is good. Flight gets delayed sometimes, the airport staff have no clue. 
They serve average snacks, which are already included in the ticket.
This flight is the only option from Bhavnagar to Mumbai.
If booked early, can get a cheap one (approx 2.5k).",Domestic,3.0,N/A,3 December 2017,4.0,3.0,2.0,3.0,3.0,N/A,N/A,N/A
Good Flight . Bad service,SameerKarkhanis,Mumbai - Singapore,"Firstly the good parts :
Great timing of the flight. It starts at 11.30 pm India time and lands you in Singapore at 8.00 am. For leisure travelers, this is an superb time, as it allows you to sort of finish your day to day business activities and then embark on the flight.  Also landing in Singapore in morning time, allows you the use of the complete day  - either to rest or to start your vacation at the soonest.

The aircraft for this flight was the Boeing 787. An excellent airplane - with all the modern amenities that go along with an airplane of the 21st century. More importantly the airline allows for higher cabin pressure (almost 80% of sea level pressure) - reducing dryness and overall fatigue. Also the noise is appreciably lower than other aircrafts. So basically we arrived in Singapore in great shape - relaxed and not that tired.

The Bad:
The bad started at the airport itself. We stay a little away from the airport and from experience in Mumbai i know the area gets pretty full with traffic. Plus we were to leave 1 day before the Ganesh festival (the biggest festival of Mumbai) and a long weeked , and hence we anticipated extra traffic. So we reached the airport like at 6.00 pm  - beating the traffic. Thankfully so, since despite leaving at 5.00 pm, we still did encounter traffic.  However the counters did not open before 8.00 pm and we were left twiddling thumbs at the departure gate. An early checkin would have helped us spend more time at the shopping areas , possibly at duty free, and spend some more time at the lounge.

There was no dinner served on the airline. It was just snacks. Also no alcohol. I felt we could have been served with both, since this was a late night flight and most of the people would arrive without having a full dinner.  At the flight the airhostesses basically just served food and ran away into their cubby holes to sleep. There was no ""service"" where they are around to ensure the comfort of the passengers.",Southeast Asia,1.0,August 2017,3 December 2017,4.0,4.0,5.0,1.0,4.0,5.0,2.0,1.0
Relaxed after a hectic day,namonkar,Mumbai - Goa,"Advice all to go to the airport early . The road congestion in Mumbai specially in the evening is so bad that it took me more than 2 hours to travel a distance which normally takes 15 minutes. 

The flight was delayed by about 10 minutes. The seats were good and comfortable.

AI is a good airline and prefer traveling in the same.",Domestic,3.0,November 2017,3 December 2017,4.0,4.0,N/A,5.0,5.0,4.0,4.0,3.0
Great Experience,Pksdelhi,New Delhi - Leh,A great experience. Better in comparison with other private companies like Spicejet in terms of comfort. Go for it. Good leg space. Comfortable seats. Great staff. On time dep and arrival.,Domestic,3.0,September 2017,3 December 2017,5.0,5.0,3.0,4.0,4.0,5.0,4.0,3.0
"Quick boarding, on time departure, light sandwich, comfortable flight and smooth landing.",Venkataraman U,Chennai (Madras) - Kochi (Cochin),Web check in done by me. Baggage drop was faster. Leg space comfortable in Economy class. Light snacks offered. On time landing and quick baggage clearance. On the whole a memorable travel experience. More luggage allowance than other Air lines.,Domestic,4.0,November 2017,3 December 2017,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
This feedback is for the PILOT,SumitTaxali,Ahmedabad - New Delhi,"When it comes to Air India, people/traveller has not very positive review or approach but I always enjoy travelling by Air India except few occasions in the past where I observed the very casual approach of the crew member.

However, my experience with this recent flight is superb and this POSITIVE feedback is for the Pilot as the LANDING was so smooth that I didn't feel like that we have landed.

Would surely recommend AIR INDIA to all as small incidents happen with all the service providers.

Good Luck!",Domestic,3.0,December 2017,3 December 2017,4.0,4.0,N/A,2.0,4.0,2.0,3.0,3.0
dreamliner flights from Air India have taken the airline a notch higher,Rahul S,Mumbai - New York City,"With the reputation AIR INDIA carries i was afraid to fly, i.e cancelled flights and regular delays. But after travelling on the dreamliner to jfk which is a pretty long flight i think it is good. the service and the staff was attentive.",International,4.0,August 2017,3 December 2017,4.0,3.0,2.0,4.0,5.0,3.0,4.0,4.0
Cool travel  by Air India on 23rd Nov.'2017 flight no. AI 437,rsm909,New Delhi - Bhopal,"Travelled by AI 437 on 27th Nov. from Delhi to Bhopal .the flight took off Few minutes prior to scheduled departure,as  the flights are lined up  , at the final take of bay .On board staff well in attendance within minutes piping hot food was served as it  was 60 mins . flight.The best part was the announcement by the Captain of the flight Mr .Rashmeet ,if  I am not mistaken, very well orchestrated made all the passengers connected and  and the short address was interesting and clear. Thats' very uncommon on the  flights, wherein   the captain usually speaks out in a very blurred tone.The cripiness of his address was good and the flight landed dot on time.Air India  deserves kudos for  its size of the aircraft and  and highly improved performance every way.",Domestic,5.0,November 2017,3 December 2017,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
